"Surface","Substrate","Adsorbate","Substrate Mass","NN","mindistance","NN2","NN2min","Adsorbate mass","cos(alpha)","sin(alpha)","NN2cosa","NN2sina","Mr","Energy","Surface_Energy","Egas","Eads","Edisp","SurfaceDisp","EminusDisp","Gvib100C","ZPE","vibEntropy","vibEnthalpy"
"100","W","OH","183.84999999999999","1","1.9052139291328645","1","4.026854815808389","17.007339999999999","1.0","0.0","0.83516998637059359","0.5499919034547166","15.577390545030342","-761.16310999999996","-748.08465999999999","-7.7312472","-5.3472027999999749","-30.3078","-30.19729","-5.236692799999931","","","",""
"110","Ag","OH","107.86799999999999","1","2.0726424901616483","1","4.2801352951098091","17.007339999999999","1.0","0.0","0.80486619498133138","0.59345632373096613","14.707414148550784","-163.32695000000001","-153.84818999999999","-7.7312472","-1.7475128000000222","-30.03585","-29.89165","-1.60331280000001","","","",""
"110","Al","OH","26.981539999999999","1","1.6989426642599508","1","4.0525849227730451","17.007339999999999","1.0","0.0","0.80422685340242783","0.59432244469347606","10.445877239096122","-225.52162000000001","-214.1301","-7.7312472","-3.6602728000000138","-8.85061","-8.75885","-3.5685128000000255","","","",""
"110","Au","OH","196.9665","1","2.0498110001668088","1","4.2371579464173568","17.007339999999999","1.0","0.0","0.80104153746971307","0.59860876643109573","15.665569910018109","-202.61424","-193.69336000000001","-7.7312472","-1.1896327999999823","-42.12072","-41.77111","-0.8400227999999768","","","",""
"110","Cr","OH","51.996000000000002","1","1.7619255620959076","1","4.278007217547386","17.007339999999999","1.0","0.0","0.94433032043622189","0.32899885395670059","12.829155511039795","-576.12309000000005","-565.21470999999997","-7.7312472","-3.1771328000000789","-26.66589","-26.74753","-3.2587728000000897","","","",""
"110","Cu","OH","63.545999999999999","1","1.8197668096634134","1","3.7866531799541341","17.007339999999999","1.0","0.0","0.81610722590551155","0.5779005068563362","13.439365001317833","-219.74964","-209.72418999999999","-7.7312472","-2.2942028000000061","-26.30644","-26.0966","-2.0843627999999956","","","",""
"110","Fe","OH","55.847000000000001","1","1.7847138870661647","1","4.1346232961032179","17.007339999999999","1.0","0.0","0.94165979610364403","0.33656623182078654","13.054362222083984","-494.45004999999998","-471.03402999999997","-7.7312472","-15.684772800000003","-19.23879","-19.23648","-15.682462800000009","","","",""
"110","Ir","OH","192.22","1","1.9221717656783177","1","3.9654601364287139","17.007339999999999","1.0","0.0","0.80753877547596231","0.58981448448031781","15.635397926008936","-510.34017999999998","-500.00984999999997","-7.7312472","-2.5990828000000032","-35.41692","-35.21355","-2.3957127999999965","","","",""
"110","Mo","OH","95.939999999999998","1","1.9028791690049969","1","4.6351094644138193","17.007339999999999","1.0","0.0","0.94128725580256245","0.33760672692303018","14.455565727901895","-670.77491999999995","-659.62658999999996","-7.7312472","-3.4170827999999869","-33.50748","-33.31946","-3.2290627999999995","","","",""
"110","Ni","OH","58.693399999999997","1","1.7830744440080188","1","3.7262278244943654","17.007339999999999","1.0","0.0","0.82016663069451379","0.5721247223247824","13.209871690586928","-311.90328","-301.59634","-7.7312472","-2.575692799999997","-21.22465","-21.04461","-2.395652799999999","","","",""
"110","Pd","OH","106.42","1","1.9522154676467753","1","4.0464348309999396","17.007339999999999","1.0","0.0","0.80315520652451999","0.59576985005332039","14.679976491914223","-306.42856999999998","-296.98597000000001","-7.7312472","-1.71135279999997","-30.94158","-30.74142","-1.511192799999984","","","",""
"110","Pt","OH","195.08000000000001","1","1.9434654269307625","1","4.0195876137028019","17.007339999999999","1.0","0.0","0.79770295646059075","0.60305057271677709","15.653510734419491","-362.66525000000001","-353.24986000000001","-7.7312472","-1.6841428000000018","-40.20931","-39.98673","-1.461562799999987","","","",""
"110","Rh","OH","102.9055","1","1.9209578962062286","1","3.9533656616076853","17.007339999999999","1.0","0.0","0.81100391036883945","0.58504073137385182","14.612729678968764","-417.34442000000001","-407.34068000000002","-7.7312472","-2.2724927999999931","-29.57595","-29.38121","-2.077752800000015","","","",""
"110","V","OH","50.941499999999998","1","1.7801677432990068","1","4.3640807897090435","17.007339999999999","1.0","0.0","0.94203599978252073","0.33551181069188418","12.763414335414488","-558.17421000000002","-546.61684000000002","-7.7312472","-3.8261227999999914","-34.43362","-34.27922","-3.6717227999999746","0.14225676731974846","0.30449390648009744","0.00073511919253340633","0.41656649401358903"
"110","W","OH","183.84999999999999","1","1.8798035723526139","1","4.6456262685977556","17.007339999999999","1.0","0.0","0.94088866545969485","0.33871598605538905","15.57234670556052","-800.64822000000004","-789.37418000000002","-7.7312472","-3.5427928000000133","-36.48665","-36.30608","-3.3622227999999605","","","",""
"111","Ag","OH","107.86799999999999","1","2.3320747151313825","1","3.9035256807798819","17.007339999999999","0.61778842518879895","0.78634436584917677","0.9994539432371089","0.03304262925061717","12.405339319639159","-178.96646000000001","-168.80058","-7.7312472","-2.4346328000000153","-36.68554","-36.43684","-2.1859328000000087","0.24996268496966334","0.3221781280985474","0.00043143123924160425","0.41095125189266796"
"111","Al","OH","26.981539999999999","1","1.7649959477709378","1","4.7647179650659481","17.007339999999999","0.99607165596243641","0.088550867800657032","0.94730937728812936","0.32032006446986205","10.409449045779345","-236.57203000000001","-225.15767","-7.7312472","-3.683112800000016","-11.58316","-11.49661","-3.596562800000024","","","",""
"111","Au","OH","196.9665","1","2.0944229023437262","1","4.8572784040137789","17.007339999999999","0.99977832381604581","0.021054767336113441","0.93869715910988905","0.34474286574057444","15.661960793515917","-221.0804","-211.63874999999999","-7.7312472","-1.7104028000000095","-50.80264","-50.56948","-1.4772428000000115","","","",""
